,review_id,category
1162,1415,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1163,1416,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1164,1417,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1165,1419,FOOD#QUALITY
1166,1420,FOOD#QUALITY
1167,1423,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1168,1424,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1169,1425,FOOD#QUALITY
1170,1426,FOOD#QUALITY
1171,1428,RESTAURANT#GENERAL
1172,1429,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1173,1430,RESTAURANT#GENERAL
1174,1431,FOOD#QUALITY
1175,1435,FOOD#QUALITY
1176,1436,"FOOD#QUALITY,FOOD#QUALITY"
1177,1437,"FOOD#PRICES,FOOD#PRICES"
1178,1438,DRINKS#STYLE_OPTIONS
1179,1439,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1180,1440,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1181,1441,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1182,1442,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1183,1443,RESTAURANT#PRICES
1184,1444,FOOD#QUALITY
1185,1445,SERVICE#GENERAL
1186,1446,FOOD#QUALITY
1187,1447,FOOD#PRICES
1188,1448,RESTAURANT#GENERAL
1189,1450,AMBIENCE#GENERAL
1190,1452,DRINKS#PRICES
1191,1453,DRINKS#QUALITY
1192,1455,FOOD#QUALITY
1193,1457,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1194,1462,AMBIENCE#GENERAL
1195,1463,SERVICE#GENERAL
1196,1464,FOOD#QUALITY
1197,1465,RESTAURANT#GENERAL
1198,1466,RESTAURANT#MISCELLANEOUS
1199,1467,AMBIENCE#GENERAL
1200,1468,"FOOD#QUALITY,FOOD#QUALITY"
1201,1469,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1202,1471,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1203,1472,"SERVICE#GENERAL,SERVICE#GENERAL"
1204,1474,RESTAURANT#MISCELLANEOUS
1205,1475,DRINKS#QUALITY
1206,1476,DRINKS#QUALITY
1207,1477,DRINKS#PRICES
1208,1478,SERVICE#GENERAL
1209,1480,FOOD#QUALITY
1210,1481,FOOD#QUALITY
1211,1482,"FOOD#QUALITY,FOOD#QUALITY"
1212,1487,AMBIENCE#GENERAL
1213,1488,FOOD#QUALITY
1214,1489,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1215,1490,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1216,1491,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1217,1492,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1218,1493,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1219,1495,"FOOD#QUALITY,FOOD#QUALITY"
1220,1497,FOOD#QUALITY
1221,1498,SERVICE#GENERAL
1222,1499,AMBIENCE#GENERAL
1223,1500,FOOD#QUALITY
1224,1501,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1225,1502,RESTAURANT#MISCELLANEOUS
1226,1503,SERVICE#GENERAL
1227,1504,AMBIENCE#GENERAL
1228,1505,RESTAURANT#MISCELLANEOUS
1229,1506,RESTAURANT#GENERAL
1230,1507,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1231,1509,FOOD#STYLE_OPTIONS
1232,1510,FOOD#QUALITY
1233,1511,SERVICE#GENERAL
1234,1512,"FOOD#QUALITY,FOOD#QUALITY"
1235,1513,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1236,1514,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1237,1515,FOOD#PRICES
1238,1517,RESTAURANT#PRICES
1239,1518,AMBIENCE#GENERAL
1240,1519,FOOD#QUALITY
1241,1520,FOOD#STYLE_OPTIONS
1242,1521,FOOD#STYLE_OPTIONS
1243,1522,FOOD#QUALITY
1244,1523,"FOOD#QUALITY,FOOD#QUALITY"
1245,1525,SERVICE#GENERAL
1246,1527,FOOD#QUALITY
1247,1528,SERVICE#GENERAL
1248,1529,SERVICE#GENERAL
1249,1530,"SERVICE#GENERAL,SERVICE#GENERAL"
1250,1531,SERVICE#GENERAL
1251,1532,FOOD#QUALITY
1252,1533,RESTAURANT#PRICES
1253,1534,FOOD#QUALITY
1254,1535,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1255,1536,FOOD#QUALITY
1256,1537,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1257,1539,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1258,1540,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1259,1541,SERVICE#GENERAL
1260,1542,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1261,1543,AMBIENCE#GENERAL
1262,1544,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1263,1545,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1264,1546,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1265,1547,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1266,1548,DRINKS#QUALITY
1267,1549,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1268,1550,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1269,1551,FOOD#QUALITY
1270,1552,DRINKS#QUALITY
1271,1553,SERVICE#GENERAL
1272,1554,AMBIENCE#GENERAL
1273,1555,RESTAURANT#MISCELLANEOUS
1274,1556,FOOD#QUALITY
1275,1557,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1276,1558,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1277,1559,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1278,1560,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1279,1561,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1280,1562,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1281,1563,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1282,1564,RESTAURANT#GENERAL
1283,1565,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1284,1566,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1285,1567,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1286,1568,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1287,1569,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1288,1571,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1289,1572,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1290,1573,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1291,1575,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1292,1577,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1293,1578,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1294,1581,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1295,1582,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1296,1583,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1297,1584,FOOD#QUALITY
1298,1585,RESTAURANT#PRICES
1299,1586,"FOOD#QUALITY,FOOD#QUALITY"
1300,1587,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1301,1588,"RESTAURANT#PRICES,RESTAURANT#PRICES"
1302,1589,SERVICE#GENERAL
1303,1590,SERVICE#GENERAL
1304,1591,SERVICE#GENERAL
1305,1592,SERVICE#GENERAL
1306,1593,FOOD#QUALITY
1307,1595,FOOD#PRICES
1308,1596,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1309,1597,SERVICE#GENERAL
1310,1598,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1311,1599,"SERVICE#GENERAL,SERVICE#GENERAL"
1312,1600,"FOOD#QUALITY,FOOD#QUALITY"
1313,1601,RESTAURANT#GENERAL
1314,1602,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1315,1603,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1316,1604,LOCATION#GENERAL
1317,1605,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1318,1606,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1319,1608,FOOD#STYLE_OPTIONS
1320,1609,RESTAURANT#GENERAL
1321,1610,SERVICE#GENERAL
1322,1611,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1323,1612,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1324,1614,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1325,1615,FOOD#QUALITY
1326,1616,FOOD#STYLE_OPTIONS
1327,1617,RESTAURANT#PRICES
1328,1618,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1329,1619,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1330,1620,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1331,1621,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1332,1622,FOOD#QUALITY
1333,1623,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1334,1624,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1335,1625,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1336,1626,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1337,1627,RESTAURANT#GENERAL
1338,1628,RESTAURANT#GENERAL
1339,1629,RESTAURANT#MISCELLANEOUS
1340,1630,SERVICE#GENERAL
1341,1632,RESTAURANT#GENERAL
1342,1633,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1343,1634,DRINKS#STYLE_OPTIONS
1344,1635,AMBIENCE#GENERAL
1345,1636,"FOOD#QUALITY,FOOD#QUALITY"
1346,1638,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1347,1639,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1348,1641,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1349,1643,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1350,1645,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1351,1647,RESTAURANT#GENERAL
1352,1648,RESTAURANT#GENERAL
1353,1649,FOOD#QUALITY
1354,1650,"FOOD#QUALITY,FOOD#QUALITY"
1355,1651,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1356,1654,DRINKS#QUALITY
1357,1655,AMBIENCE#GENERAL
1358,1656,RESTAURANT#PRICES
1359,1657,DRINKS#QUALITY
1360,1660,SERVICE#GENERAL
1361,1661,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1362,1663,RESTAURANT#GENERAL
1363,1665,FOOD#QUALITY
1364,1666,AMBIENCE#GENERAL
1365,1668,DRINKS#QUALITY
1366,1669,FOOD#QUALITY
1367,1671,RESTAURANT#GENERAL
1368,1672,FOOD#QUALITY
1369,1673,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1370,1674,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1371,1676,RESTAURANT#GENERAL
1372,1677,FOOD#QUALITY
1373,1678,DRINKS#QUALITY
1374,1680,DRINKS#STYLE_OPTIONS
1375,1681,FOOD#STYLE_OPTIONS
1376,1682,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1377,1684,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1378,1685,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1379,1686,DRINKS#QUALITY
1380,1687,"DRINKS#QUALITY,DRINKS#QUALITY"
1381,1688,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1382,1690,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1383,1691,FOOD#QUALITY
1384,1693,RESTAURANT#PRICES
1385,1694,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1386,1695,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1387,1696,DRINKS#QUALITY
1388,1697,RESTAURANT#GENERAL
1389,1698,FOOD#QUALITY
1390,1699,AMBIENCE#GENERAL
1391,1700,AMBIENCE#GENERAL
1392,1701,AMBIENCE#GENERAL
1393,1702,FOOD#QUALITY
1394,1703,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1395,1705,FOOD#QUALITY
1396,1708,"FOOD#QUALITY,FOOD#QUALITY"
1397,1709,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1398,1710,DRINKS#STYLE_OPTIONS
1399,1711,RESTAURANT#GENERAL
1400,1712,RESTAURANT#GENERAL
1401,1713,DRINKS#QUALITY
1402,1714,RESTAURANT#PRICES
1403,1715,FOOD#STYLE_OPTIONS
1404,1717,RESTAURANT#MISCELLANEOUS
1405,1718,"FOOD#QUALITY,FOOD#QUALITY"
1406,1720,RESTAURANT#GENERAL
1407,1721,RESTAURANT#GENERAL
1408,1722,"FOOD#QUALITY,FOOD#QUALITY"
1409,1725,RESTAURANT#GENERAL
1410,1726,FOOD#QUALITY
1411,1727,RESTAURANT#PRICES
1412,1728,SERVICE#GENERAL
1413,1729,SERVICE#GENERAL
1414,1730,FOOD#QUALITY
1415,1731,AMBIENCE#GENERAL
1416,1732,"SERVICE#GENERAL,SERVICE#GENERAL"
1417,1733,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1418,1735,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1419,1736,FOOD#QUALITY
1420,1737,RESTAURANT#GENERAL
1421,1738,FOOD#QUALITY
1422,1739,FOOD#QUALITY
1423,1740,"SERVICE#GENERAL,SERVICE#GENERAL"
1424,1741,"FOOD#QUALITY,FOOD#QUALITY"
1425,1743,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1426,1744,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1427,1745,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1428,1746,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1429,1747,"FOOD#QUALITY,FOOD#QUALITY"
1430,1748,"LOCATION#GENERAL,LOCATION#GENERAL"
1431,1749,SERVICE#GENERAL
1432,1751,FOOD#QUALITY
1433,1752,RESTAURANT#GENERAL
1434,1753,RESTAURANT#GENERAL
1435,1754,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1436,1755,FOOD#QUALITY
1437,1756,SERVICE#GENERAL
1438,1757,SERVICE#GENERAL
1439,1758,FOOD#QUALITY
1440,1759,FOOD#QUALITY
1441,1760,FOOD#QUALITY
1442,1761,FOOD#QUALITY
1443,1762,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1444,1763,AMBIENCE#GENERAL
1445,1764,FOOD#QUALITY
1446,1765,FOOD#QUALITY
1447,1766,AMBIENCE#GENERAL
1448,1767,FOOD#QUALITY
1449,1768,FOOD#QUALITY
1450,1769,AMBIENCE#GENERAL
1451,1770,SERVICE#GENERAL
1452,1771,FOOD#STYLE_OPTIONS
1453,1773,FOOD#QUALITY
1454,1774,AMBIENCE#GENERAL
1455,1775,SERVICE#GENERAL
1456,1777,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1457,1779,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1458,1780,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1459,1781,FOOD#QUALITY
1460,1782,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1461,1783,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1462,1784,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1463,1785,RESTAURANT#GENERAL
1464,1786,DRINKS#QUALITY
1465,1787,FOOD#QUALITY
1466,1788,FOOD#QUALITY
1467,1790,FOOD#QUALITY
1468,1791,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1469,1792,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1470,1795,SERVICE#GENERAL
1471,1796,SERVICE#GENERAL
1472,1797,RESTAURANT#GENERAL
1473,1798,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1474,1799,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1475,1802,DRINKS#QUALITY
1476,1803,SERVICE#GENERAL
1477,1805,SERVICE#GENERAL
1478,1807,AMBIENCE#GENERAL
1479,1809,RESTAURANT#PRICES
1480,1810,DRINKS#QUALITY
1481,1811,FOOD#QUALITY
1482,1812,FOOD#STYLE_OPTIONS
1483,1813,FOOD#QUALITY
1484,1814,FOOD#STYLE_OPTIONS
1485,1815,SERVICE#GENERAL
1486,1817,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1487,1818,RESTAURANT#PRICES
1488,1819,RESTAURANT#GENERAL
1489,1820,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1490,1822,FOOD#QUALITY
1491,1824,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1492,1825,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1493,1826,RESTAURANT#GENERAL
1494,1829,FOOD#QUALITY
1495,1830,FOOD#QUALITY
1496,1831,FOOD#QUALITY
1497,1832,FOOD#QUALITY
1498,1833,FOOD#QUALITY
1499,1834,RESTAURANT#GENERAL
1500,1835,FOOD#QUALITY
1501,1836,FOOD#QUALITY
1502,1837,FOOD#QUALITY
1503,1839,FOOD#QUALITY
1504,1840,"FOOD#QUALITY,FOOD#QUALITY"
1505,1841,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1506,1844,FOOD#QUALITY
1507,1845,FOOD#QUALITY
1508,1846,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1509,1847,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1510,1848,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1511,1849,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1512,1850,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1513,1852,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1514,1853,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1515,1855,SERVICE#GENERAL
1516,1856,FOOD#QUALITY
1517,1858,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1518,1861,RESTAURANT#MISCELLANEOUS
1519,1862,RESTAURANT#GENERAL
1520,1863,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1521,1864,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1522,1865,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1523,1866,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1524,1868,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1525,1869,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1526,1872,SERVICE#GENERAL
1527,1873,DRINKS#QUALITY
