review_id,phrase,category,aspect_term,polarity
1784,nice simple place fish sea food available prices fine easy ,LOCATION#GENERAL,food,positive
1784,food available prices fine easy park ,LOCATION#GENERAL,park,positive
1785,give try around bathing ,RESTAURANT#GENERAL,thing,positive
1786,would consume caffeine ,DRINKS#QUALITY,sum,positive
1787,best pizza town ,FOOD#QUALITY,pizza,positive
1788,excellent wings salad ,FOOD#QUALITY,wings,positive
1790,great lunch specials ,FOOD#QUALITY,lunch,positive
1791,looking forward going back try brunch ,AMBIENCE#GENERAL,run,positive
1791,place clean amazing service atmosphere ,AMBIENCE#GENERAL,service,positive
1791,atmosphere looking forward going back try brunch ,AMBIENCE#GENERAL,atmosphere,positive
1791,place clean amazing service atmosphere looking forward going back ,AMBIENCE#GENERAL,service,positive
1791,place clean amazing service atmosphere looking forward going ,AMBIENCE#GENERAL,service,positive
1792,looking forward going back try brunch ,SERVICE#GENERAL,run,positive
1792,place clean amazing service atmosphere ,SERVICE#GENERAL,service,positive
1792,atmosphere looking forward going back try brunch ,SERVICE#GENERAL,atmosphere,positive
1792,place clean amazing service atmosphere looking forward going back ,SERVICE#GENERAL,service,positive
1792,place clean amazing service atmosphere looking forward going ,SERVICE#GENERAL,service,positive
1795,called make reservatiom said take reservation came directly said fully ,SERVICE#GENERAL,reservation,negative
1796,service great time ,SERVICE#GENERAL,eat,positive
1797,place rocks ,RESTAURANT#GENERAL,rock,positive
1798,view crab island enjoy great fish sandwich cold one ,LOCATION#GENERAL,enjoy,positive
1798,great view crab island enjoy great ,LOCATION#GENERAL,enjoy,positive
1798,crab island enjoy great fish sandwich cold one ,LOCATION#GENERAL,enjoy,positive
1798,enjoy great fish sandwich cold one ,LOCATION#GENERAL,enjoy,positive
1798,great view crab island enjoy great fish ,LOCATION#GENERAL,enjoy,positive
1798,great view crab island enjoy great fish sandwich cold ,LOCATION#GENERAL,enjoy,positive
1799,view crab island enjoy great fish sandwich cold one ,FOOD#QUALITY,enjoy,positive
1799,great view crab island enjoy great ,FOOD#QUALITY,enjoy,positive
1799,crab island enjoy great fish sandwich cold one ,FOOD#QUALITY,enjoy,positive
1799,enjoy great fish sandwich cold one ,FOOD#QUALITY,enjoy,positive
1799,great view crab island enjoy great fish ,FOOD#QUALITY,enjoy,positive
1799,great view crab island enjoy great fish sandwich cold ,FOOD#QUALITY,enjoy,positive
1802,love electrolyte enhanced vodka ,DRINKS#QUALITY,love,positive
1803,service terrible sadly managements fault ,SERVICE#GENERAL,man,negative
1805,respect shown general staff ,SERVICE#GENERAL,respect,negative
1807,fair price good ambiance live music ,AMBIENCE#GENERAL,ambiance,positive
1809,fair price good ambiance live music ,RESTAURANT#PRICES,ambiance,positive
1810,best wine town back ,DRINKS#QUALITY,town,positive
1811,get calzone ,FOOD#QUALITY,calzone,positive
1812,dollars size small baby ,FOOD#STYLE_OPTIONS,size,positive
1813,lovely food good portions friendly staff ,FOOD#QUALITY,friend,positive
1814,lovely food good portions friendly staff ,FOOD#STYLE_OPTIONS,friend,positive
1815,lovely food good portions friendly staff ,SERVICE#GENERAL,friend,positive
1817,serves wide range cooked grilled meals daily ,FOOD#STYLE_OPTIONS,meals,positive
1817,serves wide range cooked grilled meals daily till ,FOOD#STYLE_OPTIONS,meals,positive
1818,value money ,RESTAURANT#PRICES,value,positive
1819,value money ,RESTAURANT#GENERAL,value,positive
1820,ones especially one forest fruits chocolate ,FOOD#QUALITY,ones,positive
1820,try cakes large ones especially one ,FOOD#QUALITY,ones,positive
1820,try cakes large ones especially one forest fruits chocolate ,FOOD#QUALITY,ones,positive
1820,try cakes large ones especially ,FOOD#QUALITY,ones,positive
1820,try cakes large ones especially one forest fruits ,FOOD#QUALITY,ones,positive
1822,meatshadno flavor chicken completely dry ,FOOD#QUALITY,flavor,negative
1824,awful experience waitress busy taking care tables ,SERVICE#GENERAL,waitress,negative
1824,experience waitress busy taking care tables ,SERVICE#GENERAL,waitress,negative
1824,awful experience waitress busy taking care ,SERVICE#GENERAL,waitress,negative
1825,awful experience waitress busy taking care tables ,RESTAURANT#GENERAL,waitress,negative
1825,experience waitress busy taking care tables ,RESTAURANT#GENERAL,waitress,negative
1825,awful experience waitress busy taking care ,RESTAURANT#GENERAL,waitress,negative
1826,come ,RESTAURANT#GENERAL,com,negative
1829,got try new brioche specials ,FOOD#QUALITY,specials,positive
1830,prosciutto sandwich jam ,FOOD#QUALITY,sand,positive
1831,petifores way ,FOOD#QUALITY,way,positive
1832,center cut filet must dinner ,FOOD#QUALITY,filet,positive
1833,find brunch french toast way ,FOOD#QUALITY,toast,positive
1834,get busy worries free mimosas wait ,RESTAURANT#GENERAL,worries,positive
1835,great cake ,FOOD#QUALITY,cake,positive
1836,chain yes feels organic starbucks ,FOOD#QUALITY,star,positive
1837,herb bacon cream cheese ,FOOD#QUALITY,cheese,positive
1839,made come back twice ,FOOD#QUALITY,com,positive
1840,second time also discovered black miso ,FOOD#QUALITY,time,positive
1840,time also discovered black miso cod ,FOOD#QUALITY,cod,positive
1841,best cakes try mini chocolate buttons also love red ,FOOD#QUALITY,cake,positive
1841,best cakes try mini chocolate buttons ,FOOD#QUALITY,cake,positive
1841,buttons also love red velvet cakes ,FOOD#QUALITY,cake,positive
1841,best cakes try mini chocolate buttons also ,FOOD#QUALITY,cake,positive
1841,best cakes try mini chocolate buttons also love red velvet ,FOOD#QUALITY,cake,positive
1841,try mini chocolate buttons also love red velvet cakes ,FOOD#QUALITY,cake,positive
1844,pancakes tasty ,FOOD#QUALITY,cake,positive
1845,try spanish latte ,FOOD#QUALITY,try,positive
1846,medicore sushi special taste variety beamwallet ,FOOD#QUALITY,taste,neutral
1846,medicore sushi special taste variety beamwallet work considering ,FOOD#QUALITY,work,neutral
1846,sushi special taste variety beamwallet work considering ,FOOD#QUALITY,work,neutral
1847,medicore sushi special taste variety beamwallet ,RESTAURANT#MISCELLANEOUS,taste,negative
1847,medicore sushi special taste variety beamwallet work considering ,RESTAURANT#MISCELLANEOUS,work,negative
1847,sushi special taste variety beamwallet work considering ,RESTAURANT#MISCELLANEOUS,work,negative
1848,overall bad experience waiting management rectify beamwallet issue ,SERVICE#GENERAL,issue,negative
1848,overall bad experience waiting management rectify beamwallet ,SERVICE#GENERAL,experience,negative
1848,experience waiting management rectify beamwallet issue ,SERVICE#GENERAL,issue,negative
1849,overall bad experience waiting management rectify beamwallet issue ,RESTAURANT#GENERAL,issue,negative
1849,overall bad experience waiting management rectify beamwallet ,RESTAURANT#GENERAL,experience,negative
1849,experience waiting management rectify beamwallet issue ,RESTAURANT#GENERAL,issue,negative
1850,efes 2nd time last time great food ,FOOD#QUALITY,eat,positive
1850,efes 2nd time last time great food great ramadan ,FOOD#QUALITY,eat,positive
1850,2nd time last time great food great ramadan ,FOOD#QUALITY,eat,positive
1852,coffee awfully forceful comes chocolate croissants ,SERVICE#GENERAL,coffee,positive
1852,best coffee awfully forceful comes chocolate croissants ,SERVICE#GENERAL,coffee,positive
1852,dude alex makes best coffee awfully forceful comes chocolate ,SERVICE#GENERAL,coffee,positive
1853,coffee awfully forceful comes chocolate croissants ,DRINKS#QUALITY,coffee,positive
1853,best coffee awfully forceful comes chocolate croissants ,DRINKS#QUALITY,coffee,positive
1853,dude alex makes best coffee awfully forceful comes chocolate ,DRINKS#QUALITY,coffee,positive
1855,nice service biscuits delicious ,SERVICE#GENERAL,biscuits,positive
1856,nice service biscuits delicious ,FOOD#QUALITY,biscuits,positive
1858,crab shrimp manchurian oyster victory hand ,FOOD#QUALITY,man,positive
1858,garlic herbs crab shrimp manchurian oyster victory hand ,FOOD#QUALITY,man,positive
1858,garlic herbs crab shrimp manchurian oyster victory ,FOOD#QUALITY,man,positive
1861,great happy hour ,RESTAURANT#MISCELLANEOUS,hour,positive
1862,absolute favourite hotpot town ,RESTAURANT#GENERAL,town,positive
1863,great great food pricey good service nice location near ,FOOD#QUALITY,eat,positive
1863,great great food pricey good service nice location ,FOOD#QUALITY,eat,positive
1863,great great food pricey good service nice location near center ,FOOD#QUALITY,eat,positive
1863,great great food pricey good service nice ,FOOD#QUALITY,eat,positive
1863,food pricey good service nice location near center resort beach ,FOOD#QUALITY,sort,positive
1864,great great food pricey good service nice location near ,SERVICE#GENERAL,eat,positive
1864,great great food pricey good service nice location ,SERVICE#GENERAL,eat,positive
1864,great great food pricey good service nice location near center ,SERVICE#GENERAL,eat,positive
1864,great great food pricey good service nice ,SERVICE#GENERAL,eat,positive
1864,food pricey good service nice location near center resort beach ,SERVICE#GENERAL,sort,positive
1865,great great food pricey good service nice location near ,LOCATION#GENERAL,eat,positive
1865,great great food pricey good service nice location ,LOCATION#GENERAL,eat,positive
1865,great great food pricey good service nice location near center ,LOCATION#GENERAL,eat,positive
1865,great great food pricey good service nice ,LOCATION#GENERAL,eat,positive
1865,food pricey good service nice location near center resort beach ,LOCATION#GENERAL,sort,positive
1866,great great food pricey good service nice location near ,RESTAURANT#PRICES,eat,positive
1866,great great food pricey good service nice location ,RESTAURANT#PRICES,eat,positive
1866,great great food pricey good service nice location near center ,RESTAURANT#PRICES,eat,positive
1866,great great food pricey good service nice ,RESTAURANT#PRICES,eat,positive
1866,food pricey good service nice location near center resort beach ,RESTAURANT#PRICES,sort,positive
1868,lunch split someone give big portions good price ,FOOD#STYLE_OPTIONS,lunch,positive
1868,someone give big portions good price ,FOOD#STYLE_OPTIONS,portion,positive
1868,sandwich bar lunch split someone ,FOOD#STYLE_OPTIONS,lunch,positive
1868,split someone give big portions good price ,FOOD#STYLE_OPTIONS,portion,positive
1868,sandwich bar lunch split someone give ,FOOD#STYLE_OPTIONS,lunch,positive
1868,sandwich bar lunch split someone give big ,FOOD#STYLE_OPTIONS,lunch,positive
1869,lunch split someone give big portions good price ,FOOD#PRICES,lunch,positive
1869,someone give big portions good price ,FOOD#PRICES,portion,positive
1869,sandwich bar lunch split someone ,FOOD#PRICES,lunch,positive
1869,split someone give big portions good price ,FOOD#PRICES,portion,positive
1869,sandwich bar lunch split someone give ,FOOD#PRICES,lunch,positive
1869,sandwich bar lunch split someone give big ,FOOD#PRICES,lunch,positive
1872,great service coffee ,SERVICE#GENERAL,eat,positive
1873,great service coffee ,DRINKS#QUALITY,eat,positive
1874,often crowded tables cozy ,AMBIENCE#GENERAL,crowd,negative
1877,express always best beef pepper rice upsize meal ,RESTAURANT#GENERAL,beef,positive
1877,always pepper lunch express always best beef ,RESTAURANT#GENERAL,beef,positive
1877,best beef pepper rice upsize meal ,RESTAURANT#GENERAL,beef,positive
1877,pepper lunch express always best beef pepper rice upsize meal ,RESTAURANT#GENERAL,beef,positive
1878,express always best beef pepper rice upsize meal ,FOOD#QUALITY,beef,positive
1878,always pepper lunch express always best beef ,FOOD#QUALITY,beef,positive
1878,best beef pepper rice upsize meal ,FOOD#QUALITY,beef,positive
1878,pepper lunch express always best beef pepper rice upsize meal ,FOOD#QUALITY,beef,positive
1879,express always best beef pepper rice upsize meal ,FOOD#STYLE_OPTIONS,beef,positive
1879,always pepper lunch express always best beef ,FOOD#STYLE_OPTIONS,beef,positive
1879,best beef pepper rice upsize meal ,FOOD#STYLE_OPTIONS,beef,positive
1879,pepper lunch express always best beef pepper rice upsize meal ,FOOD#STYLE_OPTIONS,beef,positive
1880,feel friendly ,AMBIENCE#GENERAL,friend,positive
1881,staff host bartender lovely ,SERVICE#GENERAL,art,positive
1884,appreciated positive energy sincereness much liked job ,SERVICE#GENERAL,sit,positive
1884,positive energy sincereness much liked job ,SERVICE#GENERAL,sit,positive
1885,scones highly recommended plain seasonal ,FOOD#QUALITY,ones,positive
1886,plus royal milk tea cake tastes good ,FOOD#QUALITY,cake,positive
1886,royal milk tea cake tastes good sweet ,FOOD#QUALITY,cake,positive
1886,plus royal milk tea cake tastes good sweet ,FOOD#QUALITY,cake,positive
1887,cute cozy cafe heart bangkok ,RESTAURANT#GENERAL,cafe,positive
1889,stuffed pizza rawks ,FOOD#QUALITY,pizza,positive
1890,try anything either sweet salty ,FOOD#QUALITY,thing,positive
1892,scallops fantastic ,FOOD#QUALITY,fantastic,positive
1893,bottle newton chardonnay ,DRINKS#QUALITY,bottle,positive
1894,try bacon ,FOOD#QUALITY,try,positive
1895,costs usual worth ,RESTAURANT#GENERAL,costs,positive
1896,costs usual worth ,RESTAURANT#PRICES,costs,negative
1897,really thick cuts done order time great ,FOOD#QUALITY,eat,positive
1897,really thick cuts done order time great smoky taste ,FOOD#QUALITY,eat,positive
1897,done order time great smoky taste ,FOOD#QUALITY,eat,positive
1898,really thick cuts done order time great ,FOOD#STYLE_OPTIONS,eat,positive
1898,really thick cuts done order time great smoky taste ,FOOD#STYLE_OPTIONS,eat,positive
1898,done order time great smoky taste ,FOOD#STYLE_OPTIONS,eat,positive
1901,best gyro baklava town ,FOOD#QUALITY,town,positive
1903,alex awesome man ,SERVICE#GENERAL,man,positive
1904,coffee hazelnut intoxicating ,DRINKS#QUALITY,coffee,positive
1905,one great taiwanese steamboat ,RESTAURANT#GENERAL,eat,positive
1906,love solid herbal soup base ,FOOD#QUALITY,soup,positive
1906,love solid herbal soup base spicy soup also ,FOOD#QUALITY,spicy,positive
1906,solid herbal soup base spicy soup also jus nice ,FOOD#QUALITY,spicy,positive
1906,love solid herbal soup base spicy soup also jus nice ,FOOD#QUALITY,spicy,positive
1908,good enought enjoy throughout ,FOOD#QUALITY,enjoy,positive
1909,set back expensive ,RESTAURANT#PRICES,set,negative
1910,fried oyster sliders change life ,FOOD#QUALITY,life,positive
1911,check burger ,FOOD#QUALITY,check,positive
1912,also potato salad fantastic ,FOOD#QUALITY,fantastic,positive
1913,ask caryn kristen best servers ,SERVICE#GENERAL,server,positive
1915,house made honey nougat ice cream really tasted much better ,FOOD#QUALITY,taste,positive
1915,tasted much better commercial ice creams ,FOOD#QUALITY,creams,positive
1916,try mix fruit juice ,DRINKS#QUALITY,juice,positive
1917,passion tea yum ,DRINKS#QUALITY,tea,positive
1918,caffeine sugar unless sweeten refreshing ,DRINKS#QUALITY,sugar,positive
1920,wednesdays wine beer 3pm vegas townsquare ,DRINKS#PRICES,beer,positive
1920,wednesdays wine beer 3pm vegas townsquare crazypita ,DRINKS#PRICES,beer,positive
1923,cool vibe great dessert coffee selection ,AMBIENCE#GENERAL,eat,positive
1924,cool vibe great dessert coffee selection ,FOOD#STYLE_OPTIONS,eat,positive
1925,cool vibe great dessert coffee selection ,DRINKS#STYLE_OPTIONS,eat,positive
1926,one favourite come mee bandung ,FOOD#QUALITY,com,positive
1927,best mee bandung town ,FOOD#QUALITY,town,positive
1930,try tea latte refreshing calming ,DRINKS#QUALITY,tea,positive
1931,get ready wait hour bad hamburger ,FOOD#QUALITY,hour,negative
1932,get ready wait hour bad hamburger ,SERVICE#GENERAL,hour,negative
1933,beat chicken wing one restaurant tauke soh woman attitude ,FOOD#QUALITY,attitude,positive
1933,beat chicken wing one restaurant tauke soh ,FOOD#QUALITY,eat,positive
1933,beat chicken wing one restaurant tauke soh woman ,FOOD#QUALITY,man,positive
1933,wing one restaurant tauke soh woman attitude rude ,FOOD#QUALITY,attitude,positive
1933,beat chicken wing one restaurant tauke ,FOOD#QUALITY,eat,positive
1933,beat chicken wing one restaurant ,FOOD#QUALITY,eat,positive
1933,restaurant tauke soh woman attitude rude ,FOOD#QUALITY,attitude,positive
1933,one restaurant tauke soh woman attitude rude ,FOOD#QUALITY,attitude,positive
1934,beat chicken wing one restaurant tauke soh woman attitude ,SERVICE#GENERAL,attitude,negative
1934,beat chicken wing one restaurant tauke soh ,SERVICE#GENERAL,eat,negative
1934,beat chicken wing one restaurant tauke soh woman ,SERVICE#GENERAL,man,negative
1934,wing one restaurant tauke soh woman attitude rude ,SERVICE#GENERAL,attitude,negative
1934,beat chicken wing one restaurant tauke ,SERVICE#GENERAL,eat,negative
1934,beat chicken wing one restaurant ,SERVICE#GENERAL,eat,negative
1934,restaurant tauke soh woman attitude rude ,SERVICE#GENERAL,attitude,negative
1934,one restaurant tauke soh woman attitude rude ,SERVICE#GENERAL,attitude,negative
1935,write orders face macam tak ,SERVICE#GENERAL,face,negative
1935,write orders face macam tak puas ,SERVICE#GENERAL,face,negative
1936,nice cosy bar cafe ,AMBIENCE#GENERAL,cafe,positive
1937,nice cosy bar cafe ,RESTAURANT#GENERAL,cafe,positive
1938,horrible food ,FOOD#QUALITY,food,positive
1939,service well ,SERVICE#GENERAL,service,negative
1940,picanha show ,FOOD#QUALITY,picanha,negative
1941,perfect margarita destroy good way ,DRINKS#QUALITY,margarita,positive
1942,great tapas cheap beers ,FOOD#QUALITY,beer,positive
1943,great tapas cheap beers ,DRINKS#PRICES,beer,positive
1945,try asado beef ribs lokum ,FOOD#QUALITY,beef,positive
1945,try asado beef ribs lokum beef atnep baklava ,FOOD#QUALITY,beef,positive
1945,ribs lokum beef atnep baklava desserts ,FOOD#QUALITY,beef,positive
1945,try asado beef ribs lokum beef atnep ,FOOD#QUALITY,beef,positive
1945,try asado beef ribs lokum beef atnep baklava desserts ,FOOD#QUALITY,beef,positive
1948,great coffee beautiful space ,DRINKS#QUALITY,space,positive
1949,great coffee beautiful space ,AMBIENCE#GENERAL,space,positive
1950,best chicken ever ,FOOD#QUALITY,chicken,positive
1951,awesome service affordable pieces sashimi ten bux ,SERVICE#GENERAL,pieces,positive
1951,awesome service affordable pieces sashimi ten ,SERVICE#GENERAL,pieces,positive
1952,awesome service affordable pieces sashimi ten bux ,RESTAURANT#PRICES,pieces,positive
1952,awesome service affordable pieces sashimi ten ,RESTAURANT#PRICES,pieces,positive
1953,awesome service affordable pieces sashimi ten bux ,FOOD#PRICES,pieces,positive
1953,awesome service affordable pieces sashimi ten ,FOOD#PRICES,pieces,positive
1954,good place try first coffee vienne ,DRINKS#QUALITY,coffee,positive
1954,good place try first coffee ,DRINKS#QUALITY,coffee,positive
1955,good place try first coffee vienne ,RESTAURANT#GENERAL,coffee,positive
1955,good place try first coffee ,RESTAURANT#GENERAL,coffee,positive
1956,coffee shop area making crazy ,AMBIENCE#GENERAL,shop,negative
1957,drive thru slow even weekends ,SERVICE#GENERAL,drive,negative
1959,mushroom crostini world ,FOOD#QUALITY,world,positive
1960,joke surpasses every crostini tried ,FOOD#QUALITY,pass,positive
1960,joke surpasses every crostini tried long shot ,FOOD#QUALITY,shot,positive
1960,surpasses every crostini tried long shot ,FOOD#QUALITY,shot,positive
1961,ask cup water purchase ,SERVICE#GENERAL,water,negative
1962,plenty time worry rules free cups ,SERVICE#GENERAL,time,negative
1962,customers employees line plenty time worry rules free cups ,SERVICE#GENERAL,customers,negative
1962,apparently time help customers employees line ,SERVICE#GENERAL,customers,negative
1962,help customers employees line plenty time worry rules free cups ,SERVICE#GENERAL,customers,negative
1962,apparently time help customers employees line plenty time worry rules ,SERVICE#GENERAL,customers,negative
1962,apparently time help customers employees line plenty time worry ,SERVICE#GENERAL,customers,negative
1962,apparently time help customers employees line plenty time ,SERVICE#GENERAL,customers,negative
1963,pitas incredibly tasty avoid lentil soup costs ,FOOD#QUALITY,soup,positive
1963,incredibly tasty avoid lentil soup costs ,FOOD#QUALITY,soup,positive
1965,honor restaurant com certificates everyday ,RESTAURANT#GENERAL,certificates,positive
1966,gunkan crujiente boys apetizer yiu regret ,FOOD#QUALITY,boy,positive
1969,nice food ,FOOD#QUALITY,food,positive
1970,hmmm lasagna nothing write home ,FOOD#QUALITY,thing,negative
1971,nice interior ,AMBIENCE#GENERAL,interior,positive
1972,coffee little bit light ,DRINKS#QUALITY,bit,negative
1973,bruno dough yummiest ,FOOD#QUALITY,run,positive
1974,come hungry ,FOOD#QUALITY,com,positive
1975,best town ,DRINKS#QUALITY,town,positive
1976,find place serves warm veal tongue ,FOOD#QUALITY,place,positive
1977,tender taste really good ,FOOD#QUALITY,taste,positive
1978,melts mouth ,FOOD#QUALITY,mouth,positive
1979,dog friendly ,RESTAURANT#MISCELLANEOUS,dog,positive
1980,want best japanese ramen restaurant please visit ureshii kitchen ,RESTAURANT#GENERAL,visit,positive
1980,want best japanese ramen restaurant please visit ureshii ,RESTAURANT#GENERAL,visit,positive
1980,best japanese ramen restaurant please visit ureshii kitchen ,RESTAURANT#GENERAL,visit,positive
1981,vegans get grilled portabella vegetarian sandwich minus cheese mayo ,FOOD#QUALITY,sand,positive
1981,grilled portabella vegetarian sandwich minus cheese mayo ,FOOD#QUALITY,sand,positive
1982,try chocolate mouse good ,FOOD#QUALITY,good,positive
1983,trivia games table side ipads fun watch ,AMBIENCE#GENERAL,fun,positive
1983,trivia games table side ipads fun ,AMBIENCE#GENERAL,fun,positive
1983,games table side ipads fun watch ,AMBIENCE#GENERAL,fun,positive
1984,explained ipad interface start playing games ,RESTAURANT#PRICES,face,negative
1984,entertainment charges bill explained ipad interface start playing games ,RESTAURANT#PRICES,face,negative
1984,entertainment charges bill explained ipad ,RESTAURANT#PRICES,bill,negative
1984,entertainment charges bill explained ipad interface start ,RESTAURANT#PRICES,face,negative
1985,get mexican hot chocolate something special ,DRINKS#QUALITY,thing,positive
1987,head chef makes good eveything ,FOOD#QUALITY,eveything,positive
1988,try deserts great crem brule ,FOOD#QUALITY,desert,positive
1990,great food slooooooowest service ever ,FOOD#QUALITY,eat,positive
1991,great food slooooooowest service ever ,SERVICE#GENERAL,eat,negative
1992,burgers wednesdays ,FOOD#PRICES,day,positive
1993,thai iced coffee ,DRINKS#QUALITY,coffee,positive
1995,awesome little place ,RESTAURANT#GENERAL,place,positive
1996,good good ,FOOD#QUALITY,good,positive
1998,ate many times petoskey ,RESTAURANT#GENERAL,man,positive
1999,drive hour get always worth ,RESTAURANT#GENERAL,hour,positive
2000,bbq pork buns super tasty ,FOOD#QUALITY,buns,positive
2001,bubble tea delicious ,DRINKS#QUALITY,tea,positive
2002,spicy lobster roll amazing ,FOOD#QUALITY,spicy,positive
2003,jerk tofu wrap spicy delicious ,FOOD#QUALITY,spicy,positive
2004,great tasting burger ,FOOD#QUALITY,eat,positive
2005,parmesan chips truffle sauce crunchy yummy ,FOOD#QUALITY,crunchy,positive
2006,bad delicious french fries hand ,FOOD#QUALITY,fries,positive
2007,shop giant next door eat frequently get coupon ,RESTAURANT#MISCELLANEOUS,shop,positive
2007,door eat frequently get coupon good purchase ,RESTAURANT#MISCELLANEOUS,eat,positive
2007,shop giant next door eat frequently get coupon good ,RESTAURANT#MISCELLANEOUS,shop,positive
2007,shop giant next door eat ,RESTAURANT#MISCELLANEOUS,shop,positive
2009,gobblerito thanksgiving season special ,FOOD#QUALITY,thanks,positive
2010,try ,FOOD#QUALITY,try,positive
2011,get pasta portofino salad iced mocha hang little ,FOOD#QUALITY,pasta,positive
2011,get pasta portofino salad iced mocha ,FOOD#QUALITY,pasta,positive
2013,gipsy kings playing background make internet ,AMBIENCE#GENERAL,internet,positive
2014,gipsy kings playing background make internet ,RESTAURANT#MISCELLANEOUS,internet,negative
2015,amazing view great blat sandwich well ,LOCATION#GENERAL,sand,positive
2015,great blat sandwich well california burger ,LOCATION#GENERAL,sand,positive
2015,amazing view great blat sandwich well california burger ,LOCATION#GENERAL,sand,positive
2016,amazing view great blat sandwich well ,FOOD#QUALITY,sand,positive
2016,great blat sandwich well california burger ,FOOD#QUALITY,sand,positive
2016,amazing view great blat sandwich well california burger ,FOOD#QUALITY,sand,positive
2018,great rest stop ,RESTAURANT#GENERAL,top,positive
2019,super friendly staff tasty sandwiches ,SERVICE#GENERAL,sand,positive
2020,super friendly staff tasty sandwiches ,FOOD#QUALITY,sand,positive
2021,try montagnard ,FOOD#QUALITY,try,positive
2022,awesome dumplings ,FOOD#QUALITY,dumplings,positive
2023,good service ,FOOD#QUALITY,service,positive
2024,good service ,RESTAURANT#GENERAL,service,positive
2026,cozy charming corner cafe jeckyll hyde cool ,AMBIENCE#GENERAL,cafe,positive
2026,cozy charming corner cafe jeckyll hyde ,AMBIENCE#GENERAL,cafe,positive
2026,upright piano picture great vibe course yummy yummy coffee ,AMBIENCE#GENERAL,pia,positive
2026,hyde cool style see leather seats upright piano picture great ,AMBIENCE#GENERAL,pia,positive
2026,great vibe course yummy yummy coffee ,AMBIENCE#GENERAL,eat,positive
2026,seats upright piano picture great vibe course yummy yummy coffee ,AMBIENCE#GENERAL,pia,positive
2026,corner cafe jeckyll hyde cool style see leather seats upright ,AMBIENCE#GENERAL,cafe,positive
2026,see leather seats upright piano picture great vibe course yummy ,AMBIENCE#GENERAL,pia,positive
2026,cozy charming corner cafe jeckyll hyde cool style ,AMBIENCE#GENERAL,cafe,positive
2027,cozy charming corner cafe jeckyll hyde cool ,RESTAURANT#GENERAL,cafe,positive
2027,cozy charming corner cafe jeckyll hyde ,RESTAURANT#GENERAL,cafe,positive
2027,upright piano picture great vibe course yummy yummy coffee ,RESTAURANT#GENERAL,pia,positive
2027,hyde cool style see leather seats upright piano picture great ,RESTAURANT#GENERAL,pia,positive
2027,great vibe course yummy yummy coffee ,RESTAURANT#GENERAL,eat,positive
2027,seats upright piano picture great vibe course yummy yummy coffee ,RESTAURANT#GENERAL,pia,positive
2027,corner cafe jeckyll hyde cool style see leather seats upright ,RESTAURANT#GENERAL,cafe,positive
2027,see leather seats upright piano picture great vibe course yummy ,RESTAURANT#GENERAL,pia,positive
2027,cozy charming corner cafe jeckyll hyde cool style ,RESTAURANT#GENERAL,cafe,positive
2031,cozy charming corner cafe jeckyll hyde cool ,DRINKS#QUALITY,cafe,positive
2031,cozy charming corner cafe jeckyll hyde ,DRINKS#QUALITY,cafe,positive
2031,upright piano picture great vibe course yummy yummy coffee ,DRINKS#QUALITY,pia,positive
2031,hyde cool style see leather seats upright piano picture great ,DRINKS#QUALITY,pia,positive
2031,great vibe course yummy yummy coffee ,DRINKS#QUALITY,eat,positive
2031,seats upright piano picture great vibe course yummy yummy coffee ,DRINKS#QUALITY,pia,positive
2031,corner cafe jeckyll hyde cool style see leather seats upright ,DRINKS#QUALITY,cafe,positive
2031,see leather seats upright piano picture great vibe course yummy ,DRINKS#QUALITY,pia,positive
2031,cozy charming corner cafe jeckyll hyde cool style ,DRINKS#QUALITY,cafe,positive
2034,fun friendly going years ,AMBIENCE#GENERAL,friend,positive
2035,solved record burgers tasty staff welcoming ,FOOD#QUALITY,staff,positive
2036,solved record burgers tasty staff welcoming ,SERVICE#GENERAL,staff,positive
2037,bad reviews looks like pricks reviewing ,RESTAURANT#GENERAL,review,neutral
2039,awesome place captures european cafe culture ,RESTAURANT#GENERAL,cafe,positive
2040,awesome place captures european cafe culture ,AMBIENCE#GENERAL,cafe,positive
2043,great food one best awesome presentation food ,FOOD#QUALITY,eat,positive
2043,great food one best awesome presentation ,FOOD#QUALITY,eat,positive
2043,food one best awesome presentation food ,FOOD#QUALITY,food,positive
2044,great food one best awesome presentation food ,FOOD#STYLE_OPTIONS,eat,positive
2044,great food one best awesome presentation ,FOOD#STYLE_OPTIONS,eat,positive
2044,food one best awesome presentation food ,FOOD#STYLE_OPTIONS,food,positive
2045,good service ,SERVICE#GENERAL,service,positive
2047,much love food absolutely recommend anytime ,FOOD#QUALITY,recommend,positive
2047,much love food absolutely recommend anytime anything ,FOOD#QUALITY,recommend,positive
2047,much love food absolutely recommend anytime anything completely dead ,FOOD#QUALITY,recommend,positive
2048,much love food absolutely recommend anytime ,SERVICE#GENERAL,recommend,negative
2048,much love food absolutely recommend anytime anything ,SERVICE#GENERAL,recommend,negative
2048,much love food absolutely recommend anytime anything completely dead ,SERVICE#GENERAL,recommend,negative
2049,always mess order leave waiting far ,SERVICE#GENERAL,way,negative
2049,always mess order leave waiting far long ,SERVICE#GENERAL,way,negative
2050,new birmingham restaurant opened comforting european influenced ,FOOD#QUALITY,com,positive
2050,influenced food carefully curated children menu already drawing local attention ,FOOD#QUALITY,food,positive
2050,children menu already drawing local attention ,FOOD#QUALITY,attention,positive
